ear,mear,no_detection,angry,happy,neutral,sad,scared,surprised,disgust,engagement
0.295678629,0.058298309,0,0,0,1,0,0,0,0,0
0.291699889,0.066856826,0,0,0,1,0,0,0,0,0
0.19193934,0.098699926,0,0,0,0,1,0,0,0,0
0.235832661,0.088838946,0,0,0,1,0,0,0,0,1
0.222925622,0.093700406,0,0,0,1,0,0,0,0,1
0.172870423,0.182855265,0,0,0,1,0,0,0,0,1
0.218266128,0.157598093,0,0,0,1,0,0,0,0,2
0.167257445,0.072760474,0,0,1,0,0,0,0,0,1
0.272198031,0.078886458,0,0,0,1,0,0,0,0,0
0.184692449,0.069058795,1,0,0,0,0,0,0,0,0
0.195042032,0.113429889,0,0,1,0,0,0,0,0,1
0.17892132,0.18217451,0,0,0,1,0,0,0,0,1
0.27644315,0.072401172,0,0,0,1,0,0,0,0,0
0.284757591,0.070554211,0,0,0,1,0,0,0,0,0
0.170080847,0.07507778,1,0,0,0,0,0,0,0,0
0.227702248,0.096688688,0,0,0,1,0,0,0,0,1
0.240788245,0.077878219,0,0,0,1,0,0,0,0,0
0.218890379,0.101269633,0,0,0,1,0,0,0,0,1
0.16037965,0.081708191,0,0,0,1,0,0,0,0,1
0.255108634,0.082246178,0,0,0,1,0,0,0,0,0
0.166128025,0.107397193,0,0,0,1,0,0,0,0,1
0.244273859,0.046809804,0,0,0,1,0,0,0,0,0
0.225095195,0.056938095,0,0,0,1,0,0,0,0,0
0.198407323,0.113679731,0,0,0,1,0,0,0,0,2
0.197064012,0.205541394,0,0,0,1,0,0,0,0,1
0.206280709,0.101424221,0,0,1,0,0,0,0,0,2
0.261829725,0.069666298,0,0,0,1,0,0,0,0,0
0.265596626,0.055523698,0,0,0,1,0,0,0,0,0
0.308795748,0.075824833,1,0,0,0,0,0,0,0,0
0.25422198,0.089253122,0,0,1,0,0,0,0,0,2
0.258133327,0.057531629,0,0,0,1,0,0,0,0,0
0.269987342,0.086321401,0,0,1,0,0,0,0,0,2
0.221873667,0.123457185,0,0,0,1,0,0,0,0,2
0.2229312,0.102146627,0,0,0,1,0,0,0,0,1
0.302081681,0.060071222,0,0,0,1,0,0,0,0,0
0.225486077,0.059360266,0,0,0,1,0,0,0,0,0
0.209851253,0.076025501,0,0,0,1,0,0,0,0,2
0.164775411,0.095548141,0,0,0,1,0,0,0,0,1
0.175698922,0.18376625,0,0,0,1,0,0,0,0,1
0.295631384,0.054232614,0,0,0,1,0,0,0,0,0
0.215825985,0.104292854,0,0,0,1,0,0,0,0,2
0.216951786,0.08796002,0,0,0,1,0,0,0,0,2
0.251018204,0.077439127,0,0,0,1,0,0,0,0,1
0.235432818,0.058554586,0,0,0,1,0,0,0,0,0
0.266826462,0.054610371,0,0,0,1,0,0,0,0,0
0.250309009,0.099844938,0,0,0,1,0,0,0,0,0
0.254198714,0.063009517,0,0,1,0,0,0,0,0,2
0.452056989,0.110471473,0,0,1,0,0,0,0,0,0
0.24190997,0.049696835,1,0,0,0,0,0,0,0,0
0.247651945,0.069315507,0,0,0,0,1,0,0,0,1
0.231870147,0.099026415,0,0,0,1,0,0,0,0,1
0.277107491,0.052924147,0,0,1,0,0,0,0,0,2
0.235609439,0.081061159,0,0,0,1,0,0,0,0,0
0.214418747,0.090981446,0,0,0,1,0,0,0,0,1
0.253143608,0.089490106,0,0,0,1,0,0,0,0,1
0.328800392,0.048411984,0,0,0,1,0,0,0,0,0
0.310234132,0.066952969,0,0,0,1,0,0,0,0,0
0.278663989,0.065988261,0,0,1,0,0,0,0,0,0
0.327833806,0.07113236,1,0,0,0,0,0,0,0,0
0.151887958,0.06695478,0,0,1,0,0,0,0,0,2
0.269647189,0.083292673,0,0,0,1,0,0,0,0,1
0.258191401,0.077199582,0,0,0,0,0,1,0,0,1
0.181641273,0.088698524,0,0,1,0,0,0,0,0,2
0.356227507,0.059420563,0,0,0,1,0,0,0,0,0
0.276111904,0.066933259,0,0,0,1,0,0,0,0,0
0.186586927,0.066482879,0,0,0,1,0,0,0,0,0
0.209942714,0.109504797,0,0,0,1,0,0,0,0,0
0.271141178,0.090689028,0,0,1,0,0,0,0,0,2
0.235478947,0.084289081,0,0,0,1,0,0,0,0,0
0.400870965,0.113730758,0,1,0,0,0,0,0,0,1
0.318814856,0.06582868,1,0,0,0,0,0,0,0,0
0.281137736,0.045527896,0,0,1,0,0,0,0,0,2
0.198771481,0.096075159,0,0,0,1,0,0,0,0,2
0.191086979,0.082825091,0,0,0,1,0,0,0,0,1
0.204415456,0.094461963,0,0,0,1,0,0,0,0,1
0.216628345,0.075739161,0,0,0,0,1,0,0,0,0
0.212583061,0.060089344,0,0,0,1,0,0,0,0,0
0.259652928,0.085211818,0,0,1,0,0,0,0,0,2
0.2630307,0.076382627,0,0,0,0,1,0,0,0,1
0.290784089,0.058311919,0,0,1,0,0,0,0,0,2
0.200465501,0.080123362,0,0,1,0,0,0,0,0,2
0.239888835,0.076320314,0,0,0,1,0,0,0,0,0
0.205125773,0.089468124,0,0,0,1,0,0,0,0,2
0.19835415,0.070065847,0,0,0,0,0,1,0,0,0
0.15621975,0.096127874,0,0,1,0,0,0,0,0,2
0.194420326,0.09135263,0,0,0,1,0,0,0,0,1
0.257960538,0.09061501,0,0,0,1,0,0,0,0,1
0.221767212,0.157828966,0,0,0,1,0,0,0,0,2
0.345247707,0.067956252,0,0,0,1,0,0,0,0,0
0.299713702,0.085770026,0,0,0,1,0,0,0,0,0
0.279965249,0.094339602,0,0,1,0,0,0,0,0,2
0.188500005,0.119361067,0,0,0,1,0,0,0,0,1
0.259607623,0.044243629,0,0,0,1,0,0,0,0,0
0.269465116,0.061564885,0,0,0,1,0,0,0,0,0
0.229603242,0.093261431,0,0,0,1,0,0,0,0,1
0.229021616,0.121920609,0,0,0,1,0,0,0,0,2
0.308263702,0.079040541,0,0,0,1,0,0,0,0,0
0.242398215,0.04562454,0,0,0,1,0,0,0,0,0
0.256556591,0.075843341,0,0,0,0,1,0,0,0,1
0.290532689,0.056431114,0,0,0,1,0,0,0,0,0
0.315237683,0.050052476,0,0,0,1,0,0,0,0,0
0.274990705,0.083271657,0,0,0,1,0,0,0,0,0
0.167877944,0.082518053,1,0,0,0,0,0,0,0,0
0.17996282,0.08540152,0,0,0,0,1,0,0,0,0
0.27236294,0.052528967,0,0,0,1,0,0,0,0,0
0.306348655,0.076910851,0,0,0,1,0,0,0,0,2
0.237137663,0.082430805,0,0,0,1,0,0,0,0,0
0.184921612,0.118186873,0,0,0,1,0,0,0,0,0
0.188584978,0.100219511,0,0,0,1,0,0,0,0,1
0.23112911,0.09776657,0,0,0,1,0,0,0,0,2
0.239455954,0.100219511,0,0,0,1,0,0,0,0,1
0.219622019,0.080950316,0,0,0,1,0,0,0,0,1
0.311277638,0.089244618,0,0,0,1,0,0,0,0,0
0.205204992,0.095167848,0,0,0,1,0,0,0,0,1
0.288959901,0.058427466,0,0,1,0,0,0,0,0,2
0.168072507,0.082298697,0,0,1,0,0,0,0,0,1
0.176299554,0.039695024,0,0,0,1,0,0,0,0,0
0.34667335,0.06911195,0,0,0,0,0,1,0,0,1
0.225620834,0.082251248,0,0,0,1,0,0,0,0,2
0.253412376,0.075701116,0,0,0,0,1,0,0,0,1
0.188464778,0.160442242,0,0,0,1,0,0,0,0,0
0.179049697,0.140889661,0,0,0,1,0,0,0,0,1
0.186220716,0.078958209,1,0,0,0,0,0,0,0,0
0.251528043,0.058639442,1,0,0,0,0,0,0,0,0
0.169884275,0.09769585,0,0,0,1,0,0,0,0,1
0.23330384,0.06170003,0,0,0,1,0,0,0,0,0
0.198964288,0.099925442,0,0,0,0,1,0,0,0,0
0.285255588,0.055673816,0,0,0,1,0,0,0,0,0
0.213322382,0.081606318,0,0,0,1,0,0,0,0,2
0.226932859,0.050771267,0,0,0,1,0,0,0,0,0
0.241672589,0.06099361,0,0,1,0,0,0,0,0,1
0.273240741,0.073338724,0,0,0,1,0,0,0,0,0
0.312783837,0.073648477,0,0,1,0,0,0,0,0,2
0.26440904,0.076371739,0,0,0,0,1,0,0,0,1
0.253548707,0.059601252,0,0,0,1,0,0,0,0,0
0.167472506,0.087559052,0,0,0,1,0,0,0,0,0
0.173091341,0.08131848,0,0,0,1,0,0,0,0,1
0.245209259,0.093673758,0,0,0,1,0,0,0,0,2
0.196695006,0.126712086,0,0,0,0,1,0,0,0,0
0.1529208,0.064431096,0,0,1,0,0,0,0,0,2
0.190259321,0.071845999,0,0,0,1,0,0,0,0,2
0.251836261,0.061327497,0,0,0,1,0,0,0,0,0
0.243768532,0.058080996,0,0,1,0,0,0,0,0,2
0.299760129,0.08335538,0,0,1,0,0,0,0,0,2
0.217170264,0.074296518,0,0,0,1,0,0,0,0,0
0.139550448,0.061555662,0,0,1,0,0,0,0,0,2
0.21023933,0.070096175,1,0,0,0,0,0,0,0,0
0.183752316,0.083597081,0,0,1,0,0,0,0,0,2
0.27222785,0.054629098,0,0,0,1,0,0,0,0,0
0.205704922,0.092291511,0,0,0,1,0,0,0,0,1
0.242092146,0.090643732,0,0,0,1,0,0,0,0,1
0.167970458,0.090057049,0,0,0,1,0,0,0,0,1
0.257809251,0.077123422,0,0,0,0,1,0,0,0,1
0.180998795,0.161106177,0,0,0,1,0,0,0,0,1
0.239226755,0.0873082,0,0,0,1,0,0,0,0,2
0.250344496,0.096307523,0,0,0,1,0,0,0,0,1
0.178712477,0.093580962,0,0,0,1,0,0,0,0,0
0.258451143,0.079355083,0,0,0,1,0,0,0,0,0
0.188672658,0.191817748,0,0,0,1,0,0,0,0,1
0.049738839,0.12275301,1,0,0,0,0,0,0,0,0
0.156388135,0.089863287,0,0,0,1,0,0,0,0,1
0.284667353,0.046246815,0,0,0,0,0,1,0,0,2
0.206707909,0.079671957,0,0,0,0,1,0,0,0,0
0.249962874,0.098887618,0,0,0,1,0,0,0,0,1
0.208820561,0.094590085,0,0,0,1,0,0,0,0,1
0.177244265,0.07061281,0,0,1,0,0,0,0,0,2
0.519167612,0.109150759,0,1,0,0,0,0,0,0,1
0.238351125,0.065274735,0,0,0,1,0,0,0,0,1
0.148893414,0.168776812,0,0,0,1,0,0,0,0,2
0.234410961,0.0792895,0,0,0,1,0,0,0,0,0
0.233336817,0.073200435,0,0,0,0,1,0,0,0,1
0.202759263,0.078958209,1,0,0,0,0,0,0,0,0
0.222442923,0.10500527,0,0,0,1,0,0,0,0,1
0.291388272,0.052403215,0,0,1,0,0,0,0,0,1
0.325564591,0.050115988,0,0,0,1,0,0,0,0,0
0.279772033,0.07972553,0,0,0,1,0,0,0,0,0
0.228395981,0.065729272,1,0,0,0,0,0,0,0,0
0.231572887,0.101804622,0,0,0,1,0,0,0,0,1
0.277471002,0.080044515,0,0,0,1,0,0,0,0,2
0.279743556,0.07326843,0,0,0,0,1,0,0,0,1
0.208775031,0.105237664,0,0,0,1,0,0,0,0,2
0.235613422,0.074028463,0,0,0,0,1,0,0,0,1
0.229699241,0.101330648,0,0,0,1,0,0,0,0,1
0.235571528,0.092231243,0,0,0,1,0,0,0,0,2
0.206506263,0.094002238,0,0,0,1,0,0,0,0,1
0.185926171,0.066088426,0,0,0,1,0,0,0,0,0
0.22186098,0.076700542,1,0,0,0,0,0,0,0,0
0.290256225,0.044450462,0,0,1,0,0,0,0,0,2
0.250598722,0.087116234,0,0,1,0,0,0,0,0,2
0.284846622,0.048391955,0,0,0,0,1,0,0,0,0
0.411772322,0.101728533,0,1,0,0,0,0,0,0,1
0.276239014,0.079070135,0,0,1,0,0,0,0,0,2
0.252350503,0.071574219,0,0,0,1,0,0,0,0,0
0.290762773,0.078296029,0,0,0,1,0,0,0,0,0
0.281230491,0.07156496,0,0,0,1,0,0,0,0,0
0.237424718,0.03994831,0,0,0,1,0,0,0,0,0
0.15855972,0.113947185,0,0,0,1,0,0,0,0,1
0.218025672,0.074371494,0,0,1,0,0,0,0,0,2
0.111158892,0.06043427,0,0,0,0,1,0,0,0,1
0.290046348,0.055306506,0,0,0,1,0,0,0,0,0
0.216962462,0.11045254,0,0,0,1,0,0,0,0,1
0.202743383,0.064307352,0,0,1,0,0,0,0,0,2
0.183053573,0.06804591,0,0,0,0,1,0,0,0,0
0.140826493,0.086810924,0,0,0,1,0,0,0,0,1
0.211194999,0.093179716,0,0,0,1,0,0,0,0,1
0.314487435,0.061570061,0,0,1,0,0,0,0,0,2
0.199251651,0.0875448,1,0,0,0,0,0,0,0,0
0.148312262,0.094354426,0,0,1,0,0,0,0,0,2
0.279787664,0.064093872,0,0,0,1,0,0,0,0,0
0.215483987,0.080954159,0,0,0,1,0,0,0,0,2
0.182775329,0.102799514,0,0,0,1,0,0,0,0,1
0.265946669,0.095978746,0,0,0,1,0,0,0,0,0
0.160488437,0.07194861,0,0,1,0,0,0,0,0,2
0.227500996,0.092582086,0,0,0,1,0,0,0,0,1
0.333342981,0.09281515,0,0,1,0,0,0,0,0,1
0.169568391,0.100820045,0,0,1,0,0,0,0,0,2
0.300239332,0.046946856,0,0,0,0,1,0,0,0,0
0.251967708,0.090535496,0,0,1,0,0,0,0,0,2
0.186648344,0.083330942,1,0,0,0,0,0,0,0,0
0.156687633,0.076386593,0,0,0,1,0,0,0,0,2
0.260454364,0.056495146,0,0,0,1,0,0,0,0,0
0.275342126,0.095645482,0,0,0,1,0,0,0,0,1
0.135965851,0.079896253,0,0,0,1,0,0,0,0,2
0.232822999,0.077287712,0,0,0,0,0,1,0,0,2
0.245162001,0.096018101,0,0,0,1,0,0,0,0,1
0.246419154,0.104478946,0,0,0,1,0,0,0,0,1
0.245666237,0.099631356,0,0,0,1,0,0,0,0,1
0.306549318,0.047018189,0,0,0,0,1,0,0,0,0
0.177024894,0.178861477,0,0,0,1,0,0,0,0,1
0.29771839,0.107188086,0,0,1,0,0,0,0,0,2
0.187073846,0.097785757,0,0,0,1,0,0,0,0,1
0.297412535,0.045829576,0,0,0,1,0,0,0,0,0
0.162503741,0.090676584,0,0,0,1,0,0,0,0,1
0.302477267,0.073293551,0,0,0,1,0,0,0,0,0
0.373055505,0.096900661,0,1,0,0,0,0,0,0,1
0.30574462,0.077506812,0,0,0,1,0,0,0,0,0
0.225279478,0.090864073,0,0,0,1,0,0,0,0,1
0.184021164,0.08227629,1,0,0,0,0,0,0,0,0
0.229446957,0.040291562,1,0,0,0,0,0,0,0,0
0.292365286,0.058350379,0,0,0,1,0,0,0,0,0
0.172909989,0.101464023,0,0,0,1,0,0,0,0,1
0.175296963,0.128255146,0,0,0,1,0,0,0,0,1
0.429229764,0.100506604,0,1,0,0,0,0,0,0,1
0.260868585,0.087732758,0,0,0,1,0,0,0,0,1
0.227404371,0.096503428,0,0,0,1,0,0,0,0,1
0.269007484,0.049818813,0,0,0,1,0,0,0,0,0
0.194646876,0.0764029,1,0,0,0,0,0,0,0,0
0.229353458,0.071516371,0,0,1,0,0,0,0,0,2
0.193244034,0.068444501,0,0,0,0,0,1,0,0,1
0.209489965,0.089079536,0,0,0,1,0,0,0,0,1
0.371232749,0.070072912,0,0,0,0,0,1,0,0,1
0.290071585,0.058640907,0,0,1,0,0,0,0,0,2
0.282312102,0.077660759,0,0,0,1,0,0,0,0,2
0.239287638,0.099642792,0,0,0,1,0,0,0,0,0
0.187430185,0.08387837,0,0,1,0,0,0,0,0,2
0.245266326,0.060782912,0,0,1,0,0,0,0,0,2
0.14858076,0.069963468,0,0,1,0,0,0,0,0,2
0.171157116,0.10988831,0,0,0,1,0,0,0,0,1
0.21438353,0.083224621,0,0,1,0,0,0,0,0,2
0.13635207,0.106012114,0,0,0,1,0,0,0,0,1
0.27751562,0.057487276,0,0,0,1,0,0,0,0,0
0.308318254,0.06955424,0,0,0,0,1,0,0,0,0
0.262663606,0.063949102,0,0,0,1,0,0,0,0,0
0.182979854,0.095343958,0,0,0,1,0,0,0,0,1
0.269560038,0.087414439,0,0,1,0,0,0,0,0,1
0.32078093,0.070925802,0,0,1,0,0,0,0,0,0
0.238370033,0.08190004,0,0,0,1,0,0,0,0,1
0.241131092,0.089050287,0,0,0,1,0,0,0,0,1
0.193985298,0.172639732,0,0,0,1,0,0,0,0,1
0.249643097,0.04407666,1,0,0,0,0,0,0,0,0
0.237353017,0.092559119,0,0,0,1,0,0,0,0,1
0.200533779,0.098009061,0,0,0,1,0,0,0,0,1
0.292125932,0.058213773,0,0,0,1,0,0,0,0,0
0.261908757,0.079699898,0,0,0,1,0,0,0,0,0
0.283597334,0.058765001,0,0,0,1,0,0,0,0,0
0.250759124,0.0444581,0,0,0,1,0,0,0,0,0
0.252328389,0.091172255,0,0,0,0,1,0,0,0,0
0.193046315,0.080758011,1,0,0,0,0,0,0,0,0
0.286042085,0.087071202,0,0,0,0,1,0,0,0,1
0.176626442,0.084301175,1,0,0,0,0,0,0,0,0
0.251535212,0.111674434,0,0,1,0,0,0,0,0,2
0.358179862,0.116249429,0,0,1,0,0,0,0,0,2
0.134611912,0.060439035,0,0,1,0,0,0,0,0,2
0.197998286,0.101163792,0,0,0,1,0,0,0,0,1
0.275569732,0.070861782,0,0,0,1,0,0,0,0,0
0.163196285,0.083205223,0,0,1,0,0,0,0,0,1
0.195858915,0.07597928,0,0,0,1,0,0,0,0,0
0.36010618,0.096433288,0,0,1,0,0,0,0,0,1
0.161916511,0.079272555,1,0,0,0,0,0,0,0,0
0.136165485,0.096038645,0,0,1,0,0,0,0,0,2
0.282760447,0.094495036,0,0,1,0,0,0,0,0,1
0.283649076,0.094355499,0,0,0,1,0,0,0,0,1
0.25964586,0.048392607,1,0,0,0,0,0,0,0,0
0.211930117,0.075734599,0,0,0,1,0,0,0,0,2
0.223999739,0.095910338,0,0,0,1,0,0,0,0,1
0.195819998,0.082762298,0,0,0,1,0,0,0,0,2
0.308445927,0.061106102,0,0,0,1,0,0,0,0,0
0.376933616,0.086503265,1,0,0,0,0,0,0,0,0
0.18895108,0.083608026,0,0,0,0,1,0,0,0,0
0.265243425,0.090469854,0,0,1,0,0,0,0,0,2
0.216288661,0.081834035,0,0,0,1,0,0,0,0,2
0.279004994,0.095766022,0,0,0,1,0,0,0,0,1
0.170564942,0.077746996,1,0,0,0,0,0,0,0,0
0.221512839,0.108660028,0,0,0,1,0,0,0,0,2
0.275510336,0.108026195,0,0,1,0,0,0,0,0,2
0.236804368,0.092450144,0,0,0,1,0,0,0,0,2
0.124427666,0.080927564,0,0,0,1,0,0,0,0,2
0.286145425,0.067602812,0,0,0,0,0,1,0,0,2
0.187260537,0.060666213,0,0,0,1,0,0,0,0,0
0.219309003,0.087566256,0,0,0,1,0,0,0,0,1
0.261072882,0.057203368,0,0,1,0,0,0,0,0,1
0.287182191,0.053419934,0,0,0,1,0,0,0,0,0
0.195825669,0.091860179,0,0,0,1,0,0,0,0,2
0.359989,0.085378344,0,1,0,0,0,0,0,0,1
0.212879346,0.086796192,0,0,0,1,0,0,0,0,2
0.227526129,0.087691069,0,0,0,1,0,0,0,0,1
0.247303965,0.058570752,0,0,1,0,0,0,0,0,1
0.177505949,0.083502804,1,0,0,0,0,0,0,0,0
0.193588003,0.110541463,0,0,1,0,0,0,0,0,1
0.23307688,0.091226775,0,0,0,1,0,0,0,0,2
0.149270501,0.084107389,0,0,0,1,0,0,0,0,1
0.153057794,0.096038645,0,0,1,0,0,0,0,0,2
0.220514884,0.156891826,0,0,0,1,0,0,0,0,2
0.401776248,0.080297419,0,0,1,0,0,0,0,0,0
0.181912427,0.085343975,0,0,0,1,0,0,0,0,1
0.276339539,0.0889893,0,0,0,1,0,0,0,0,0
0.308978047,0.107230921,0,0,1,0,0,0,0,0,2
0.242460984,0.063041836,0,0,0,1,0,0,0,0,0
0.145476568,0.087476102,0,0,0,1,0,0,0,0,1
0.252307178,0.084130659,0,0,0,1,0,0,0,0,2
0.28441987,0.045937892,0,0,0,0,0,1,0,0,2
0.245619666,0.063801041,0,0,0,0,1,0,0,0,1
0.200362773,0.067494456,0,0,0,1,0,0,0,0,0
0.203488892,0.067437257,0,0,0,1,0,0,0,0,0
0.282656028,0.064314141,0,0,1,0,0,0,0,0,2
0.280741219,0.076213845,0,0,0,1,0,0,0,0,0
0.282853093,0.069863137,0,0,0,1,0,0,0,0,0
0.245969635,0.076201743,0,0,0,1,0,0,0,0,0
0.286246199,0.05902668,0,0,1,0,0,0,0,0,2
0.220607444,0.079460507,0,0,0,1,0,0,0,0,0
0.191487095,0.091358866,0,0,0,1,0,0,0,0,1
0.402082437,0.101562426,0,1,0,0,0,0,0,0,1
0.204422205,0.070816983,0,0,1,0,0,0,0,0,2
0.221293978,0.087310285,0,0,1,0,0,0,0,0,2
0.164563153,0.080699135,0,0,1,0,0,0,0,0,2
0.246255989,0.061964784,0,0,0,1,0,0,0,0,0
0.25826777,0.077731496,0,0,0,0,1,0,0,0,0
0.224214934,0.066509815,0,0,0,1,0,0,0,0,1
0.265985882,0.067510523,0,0,0,1,0,0,0,0,0
0.195977727,0.066239172,1,0,0,0,0,0,0,0,0
0.299612144,0.05837328,0,0,0,1,0,0,0,0,0
0.224596342,0.054394471,1,0,0,0,0,0,0,0,0
0.219779017,0.089739709,0,0,0,1,0,0,0,0,1
0.290896285,0.09197486,0,0,0,0,1,0,0,0,1
0.154406515,0.175010052,0,0,0,1,0,0,0,0,2
0.187558777,0.160980696,0,0,0,1,0,0,0,0,1
0.341460393,0.088949858,0,1,0,0,0,0,0,0,0
0.211186433,0.088328999,0,0,0,1,0,0,0,0,2
0.170417122,0.152210582,0,0,0,1,0,0,0,0,2
0.236894972,0.081222388,0,0,0,1,0,0,0,0,1
0.17690583,0.091431355,0,0,1,0,0,0,0,0,2
0.260494657,0.064860284,0,0,1,0,0,0,0,0,0
0.327696734,0.065615762,1,0,0,0,0,0,0,0,0
0.233963968,0.086253286,0,0,0,1,0,0,0,0,1
0.161210768,0.067343882,0,0,1,0,0,0,0,0,2
0.189755747,0.111056321,0,0,0,1,0,0,0,0,2
0.2331263,0.085257016,0,0,0,1,0,0,0,0,1
0.213029827,0.080431023,0,0,0,1,0,0,0,0,2
0.324145033,0.07048521,1,0,0,0,0,0,0,0,0
0.281055221,0.061354652,0,0,0,1,0,0,0,0,0
0.189679505,0.071459816,0,0,0,0,1,0,0,0,0
0.223937543,0.157933633,0,0,0,1,0,0,0,0,2
0.223202685,0.043430823,0,0,0,0,0,1,0,0,1
0.300742241,0.060318114,0,0,0,1,0,0,0,0,0
0.182116326,0.077835528,0,0,0,1,0,0,0,0,1
0.31483191,0.057856581,0,0,0,0,0,1,0,0,1
0.509959739,0.117838837,0,0,1,0,0,0,0,0,0
0.201846451,0.081029435,0,0,0,1,0,0,0,0,1
0.204440609,0.097017291,0,0,0,1,0,0,0,0,1
0.232620621,0.11774535,0,0,0,1,0,0,0,0,2
0.230699827,0.064946358,0,0,1,0,0,0,0,0,2
0.239739434,0.095136818,0,0,0,1,0,0,0,0,1
0.217648153,0.094629752,0,0,0,1,0,0,0,0,1
0.160104664,0.071331438,0,0,0,1,0,0,0,0,1
0.212235443,0.073912811,0,0,0,0,1,0,0,0,0
0.265659546,0.018910934,0,0,1,0,0,0,0,0,2
0.232177015,0.126641316,0,0,0,1,0,0,0,0,2
0.208558934,0.087893504,0,0,0,1,0,0,0,0,2
0.273119819,0.038106539,0,0,1,0,0,0,0,0,2
0.398889297,0.09817381,0,1,0,0,0,0,0,0,1
0.222425889,0.173596584,0,0,0,1,0,0,0,0,1
0.261172619,0.046809804,0,0,0,1,0,0,0,0,0
0.235846229,0.047625423,1,0,0,0,0,0,0,0,0
0.217521704,0.098896072,0,0,0,1,0,0,0,0,1
0.186840732,0.068432691,0,0,0,0,1,0,0,0,0
0.277930726,0.064162724,0,0,0,1,0,0,0,0,0
0.181979063,0.094338967,0,0,1,0,0,0,0,0,2
0.273504163,0.074157536,0,0,0,0,1,0,0,0,1
0.234765954,0.070179233,0,0,0,1,0,0,0,0,0
0.277634446,0.072130026,0,0,0,1,0,0,0,0,0
0.20818515,0.075528599,0,0,0,1,0,0,0,0,2
0.289352824,0.067288673,0,0,0,1,0,0,0,0,0
0.199670963,0.110837425,0,0,0,1,0,0,0,0,2
0.225385955,0.095208461,0,0,0,1,0,0,0,0,1
0.202990074,0.086644659,0,0,1,0,0,0,0,0,2
0.278368514,0.144203904,0,0,0,1,0,0,0,0,0
0.179318257,0.087769087,0,0,0,1,0,0,0,0,1
0.185888666,0.095823891,0,0,1,0,0,0,0,0,2
0.184313383,0.116849145,0,0,0,1,0,0,0,0,0
0.380807957,0.086616882,1,0,0,0,0,0,0,0,0
0.271864441,0.090117639,0,0,1,0,0,0,0,0,2
0.235257937,0.089569462,0,0,0,1,0,0,0,0,0
0.259063282,0.05629876,0,0,1,0,0,0,0,0,2
0.233744484,0.079767937,0,0,0,1,0,0,0,0,1
0.361107164,0.084623623,0,1,0,0,0,0,0,0,1
0.275092747,0.100503624,0,0,1,0,0,0,0,0,1
0.278387573,0.062520234,0,0,1,0,0,0,0,0,2
0.173989961,0.074700137,1,0,0,0,0,0,0,0,0
0.273788695,0.091687727,0,0,0,1,0,0,0,0,0
0.217155136,0.071292289,0,0,0,1,0,0,0,0,2
0.1556064,0.071764956,0,0,1,0,0,0,0,0,2
0.22473343,0.090555943,0,0,0,1,0,0,0,0,0
0.169212798,0.101007831,0,0,1,0,0,0,0,0,2
0.38605515,0.096094239,0,0,0,1,0,0,0,0,0
0.326008992,0.112581522,0,0,0,1,0,0,0,0,0
0.260460899,0.087983376,0,0,1,0,0,0,0,0,2
0.16090938,0.071923263,1,0,0,0,0,0,0,0,0
0.300877988,0.130816689,0,0,0,1,0,0,0,0,0
0.370976672,0.096782664,0,1,0,0,0,0,0,0,1
0.313827517,0.093612731,0,0,0,1,0,0,0,0,2
0.124719883,0.097503219,0,0,1,0,0,0,0,0,2
0.274661803,0.067904801,0,0,0,0,1,0,0,0,0
0.147523372,0.063806885,0,0,1,0,0,0,0,0,2
0.208995928,0.071975622,0,0,0,1,0,0,0,0,2
0.143501484,0.098068498,0,0,1,0,0,0,0,0,2
0.220322795,0.092543402,0,0,0,1,0,0,0,0,1
0.512119893,0.192673938,0,0,1,0,0,0,0,0,2
0.246110596,0.094789924,0,0,0,1,0,0,0,0,2
0.194983364,0.075294591,0,0,0,1,0,0,0,0,2
0.246704918,0.104644858,0,0,0,1,0,0,0,0,1
0.214319823,0.081089169,0,0,0,1,0,0,0,0,1
0.24722459,0.092212687,0,0,0,1,0,0,0,0,1
0.312573735,0.060666357,0,0,0,1,0,0,0,0,0
0.234784527,0.080139693,0,0,0,1,0,0,0,0,2
0.299034138,0.086736862,0,0,0,1,0,0,0,0,0
0.214356613,0.05027696,0,0,0,1,0,0,0,0,0
0.349987438,0.090297668,0,1,0,0,0,0,0,0,1
0.281946555,0.07581852,0,0,0,1,0,0,0,0,0
0.28779796,0.044970728,0,0,1,0,0,0,0,0,2
0.211478552,0.085928899,0,0,0,0,1,0,0,0,0
0.260235995,0.089475288,0,0,1,0,0,0,0,0,2
0.287014983,0.082662816,0,0,0,0,1,0,0,0,1
0.215415036,0.099090389,0,0,0,1,0,0,0,0,1
0.203052038,0.072845366,1,0,0,0,0,0,0,0,0
0.401800066,0.095605997,0,1,0,0,0,0,0,0,1
0.181089809,0.197967579,0,0,0,1,0,0,0,0,1
0.217401927,0.097402704,0,0,0,1,0,0,0,0,1
0.210213515,0.089752401,0,0,0,1,0,0,0,0,0
0.26545876,0.053697365,0,0,1,0,0,0,0,0,2
0.175302975,0.087883184,1,0,0,0,0,0,0,0,0
0.356924597,0.067539845,0,0,0,1,0,0,0,0,0
0.173239246,0.079606284,1,0,0,0,0,0,0,0,0
0.187956449,0.079516962,0,0,1,0,0,0,0,0,2
0.309496169,0.107983253,0,0,1,0,0,0,0,0,1
0.278833552,0.062896316,0,0,1,0,0,0,0,0,0
